X,CH1,CH3,Start,Increment,
Sequence,Volt,Volt,-3.000000e+00,5.000000e-03
712,6.40e+00,6.80e+00,
713,6.20e+00,6.80e+00,
714,6.40e+00,6.80e+00,
715,6.20e+00,6.80e+00,
716,6.40e+00,6.80e+00,
717,6.60e+00,6.80e+00,
718,6.40e+00,6.80e+00,
719,6.80e+00,6.80e+00,
720,6.80e+00,6.80e+00,
721,6.60e+00,6.80e+00,
722,6.80e+00,6.80e+00,
723,6.60e+00,6.80e+00,
724,6.80e+00,6.80e+00,
725,6.60e+00,6.80e+00,
726,7.00e+00,6.80e+00,
727,6.60e+00,6.80e+00,
728,7.00e+00,6.80e+00,
729,6.80e+00,6.40e+00,
730,7.00e+00,6.80e+00,
731,6.80e+00,6.00e+00,
732,6.80e+00,6.80e+00,
733,7.00e+00,6.00e+00,
734,7.00e+00,6.80e+00,
735,6.80e+00,6.00e+00,
736,6.80e+00,6.80e+00,
737,7.00e+00,6.00e+00,
738,7.00e+00,6.80e+00,
739,6.80e+00,6.00e+00,
740,7.00e+00,6.00e+00,
741,6.80e+00,6.80e+00,
742,7.00e+00,6.80e+00,
743,6.80e+00,6.00e+00,
744,7.00e+00,6.00e+00,
745,6.80e+00,6.80e+00,
746,7.00e+00,6.40e+00,
747,6.80e+00,6.00e+00,
748,7.00e+00,6.00e+00,
749,6.80e+00,6.80e+00,
750,7.00e+00,6.40e+00,
751,6.80e+00,6.00e+00,
752,7.00e+00,6.00e+00,
753,6.80e+00,6.40e+00,
754,6.80e+00,6.40e+00,
755,7.00e+00,6.00e+00,
756,7.00e+00,6.40e+00,
757,6.80e+00,6.00e+00,
758,6.80e+00,6.00e+00,
759,7.00e+00,6.40e+00,
760,7.00e+00,6.40e+00,
761,6.80e+00,6.00e+00,
762,7.00e+00,6.40e+00,
763,6.80e+00,6.00e+00,
764,6.80e+00,6.40e+00,
765,7.00e+00,6.00e+00,
766,7.00e+00,6.40e+00,
767,6.80e+00,6.00e+00,
768,7.00e+00,6.40e+00,
769,6.80e+00,6.00e+00,
770,7.00e+00,6.40e+00,
771,6.80e+00,6.00e+00,
772,7.00e+00,6.40e+00,
773,6.80e+00,6.00e+00,
774,7.00e+00,6.40e+00,
775,6.80e+00,6.00e+00,
776,6.80e+00,6.40e+00,
777,7.00e+00,6.00e+00,
778,7.00e+00,6.40e+00,
779,6.80e+00,6.00e+00,
780,7.00e+00,6.00e+00,
781,6.80e+00,6.40e+00,
782,7.00e+00,6.40e+00,
783,6.80e+00,6.00e+00,
784,7.00e+00,6.40e+00,
785,6.80e+00,6.00e+00,
786,7.00e+00,6.40e+00,
787,6.80e+00,6.00e+00,
788,7.00e+00,6.40e+00,
789,6.80e+00,6.00e+00,
790,7.00e+00,6.40e+00,
791,6.80e+00,6.00e+00,
792,7.00e+00,6.00e+00,
793,6.80e+00,6.40e+00,
794,7.00e+00,6.40e+00,
795,6.80e+00,-4.00e-01,
