X,CH1,Start,Increment,
Sequence,Volt,-3.000000e+00,5.000000e-03
247,-3.20e-03,
248,-2.40e-03,
249,1.60e-03,
250,-4.80e-03,
251,8.00e-04,
252,8.00e-04,
253,-2.40e-03,
254,-2.40e-03,
255,8.00e-04,
256,1.60e-03,
257,-6.40e-03,
258,8.00e-04,
259,-3.20e-03,
260,-3.20e-03,
261,8.00e-04,
262,8.00e-04,
263,-2.40e-03,
264,-1.60e-03,
265,2.40e-03,
266,-5.60e-03,
267,1.60e-03,
268,8.00e-04,
269,-1.60e-03,
270,1.60e-03,
271,-3.20e-03,
272,8.00e-04,
273,-5.60e-03,
274,-4.80e-03,
275,2.40e-03,
276,-4.80e-03,
277,2.40e-03,
278,1.60e-03,
279,-1.60e-03,
280,-1.60e-03,
281,1.60e-03,
282,8.00e-04,
283,-4.80e-03,
284,-4.80e-03,
285,1.60e-03,
286,-5.60e-03,
287,1.60e-03,
288,8.00e-04,
289,-4.00e-03,
290,8.00e-04,
291,-5.60e-03,
292,1.60e-03,
293,-2.40e-03,
294,1.60e-03,
295,-7.20e-03,
296,3.20e-03,
297,-4.00e-03,
298,8.00e-04,
299,-1.60e-03,
300,-2.40e-03,
301,2.40e-03,
302,1.60e-03,
303,-4.80e-03,
304,-1.60e-03,
305,8.00e-04,
306,2.40e-03,
307,-3.20e-03,
308,1.60e-03,
309,-2.40e-03,
310,1.60e-03,
311,-2.40e-03,
312,8.00e-04,
313,-2.40e-03,
314,-6.40e-03,
315,1.60e-03,
316,8.00e-04,
317,-7.20e-03,
318,-3.20e-03,
319,-6.40e-03,
320,-1.12e-02,
321,-2.40e-03,
322,-3.20e-03,
323,-7.20e-03,
324,-9.60e-03,
325,-2.40e-03,
326,-8.00e-03,
327,-8.00e-04,
328,-1.60e-03,
329,-4.80e-03,
330,-4.80e-03,
331,-8.00e-04,
332,-4.00e-03,
333,0.00e+00,
334,-4.80e-03,
335,1.60e-03,
336,-2.40e-03,
337,3.20e-03,
338,2.40e-03,
339,-8.00e-04,
340,-4.80e-03,
341,2.40e-03,
342,1.60e-03,
343,-1.60e-03,
344,-8.00e-04,
345,3.20e-03,
346,2.40e-03,
347,-2.40e-03,
348,1.60e-03,
349,-1.60e-03,
350,-2.40e-03,
351,1.60e-03,
352,1.60e-03,
353,-2.40e-03,
354,2.40e-03,
355,-8.00e-04,
356,1.60e-03,
357,-5.60e-03,
358,1.60e-03,
359,-2.40e-03,
360,1.60e-03,
361,-5.60e-03,
362,1.60e-03,
363,-1.60e-03,
364,-3.20e-03,
365,1.60e-03,
366,-4.00e-03,
367,1.60e-03,
368,1.60e-03,
369,-1.60e-03,
370,1.60e-03,
371,-2.40e-03,
372,8.00e-04,
373,-3.20e-03,
374,-5.60e-03,
375,1.60e-03,
376,1.60e-03,
377,-4.00e-03,
378,1.60e-03,
379,-1.60e-03,
380,8.00e-04,
381,-3.20e-03,
382,1.60e-03,
383,-5.60e-03,
384,-4.80e-03,
385,1.60e-03,
386,-4.00e-03,
387,2.40e-03,
388,8.00e-04,
389,-1.02e-01,
390,-1.02e-01,
391,-1.00e-01,
392,-1.02e-01,
393,-9.92e-02,
394,-1.02e-01,
395,7.44e-02,
396,7.52e-02,
397,6.72e-02,
398,6.96e-02,
399,6.32e-02,
400,6.48e-02,
401,5.92e-02,
402,6.16e-02,
403,5.52e-02,
404,5.76e-02,
405,5.12e-02,
406,5.28e-02,
407,4.72e-02,
408,4.96e-02,
409,4.40e-02,
410,4.56e-02,
411,4.08e-02,
412,4.32e-02,
413,3.76e-02,
414,3.92e-02,
415,3.52e-02,
416,3.68e-02,
417,2.96e-02,
418,3.44e-02,
419,2.88e-02,
420,3.12e-02,
421,2.48e-02,
422,2.96e-02,
423,2.24e-02,
424,2.16e-02,
425,2.80e-02,
426,1.76e-02,
427,2.56e-02,
428,2.40e-02,
429,1.60e-02,
430,1.76e-02,
431,2.40e-02,
432,2.08e-02,
433,1.68e-02,
434,1.92e-02,
435,1.44e-02,
436,1.76e-02,
437,1.12e-02,
438,1.68e-02,
439,9.60e-03,
440,1.52e-02,
441,1.28e-02,
442,1.44e-02,
443,9.60e-03,
444,1.44e-02,
445,7.20e-03,
446,1.28e-02,
447,8.00e-03,
448,1.20e-02,
449,4.00e-03,
450,4.00e-03,
451,1.12e-02,
452,1.04e-02,
453,5.60e-03,
454,1.12e-02,
455,5.60e-03,
456,8.80e-03,
457,4.00e-03,
458,8.80e-03,
459,3.20e-03,
460,4.00e-03,
461,8.00e-03,
462,8.00e-03,
463,3.20e-03,
464,3.20e-03,
465,7.20e-03,
466,1.60e-03,
467,7.20e-03,
468,6.40e-03,
469,3.20e-03,
470,8.00e-03,
471,8.00e-04,
472,5.60e-03,
473,8.00e-04,
474,5.60e-03,
475,8.00e-04,
476,4.80e-03,
477,-1.60e-03,
478,4.80e-03,
479,1.60e-03,
480,0.00e+00,
481,4.80e-03,
482,4.00e-03,
483,-1.60e-03,
484,-1.60e-03,
485,6.40e-03,
486,4.80e-03,
487,0.00e+00,
488,4.00e-03,
489,0.00e+00,
490,4.80e-03,
491,-2.40e-03,
492,-1.60e-03,
493,3.20e-03,
494,4.80e-03,
495,-1.60e-03,
496,-8.00e-04,
497,4.00e-03,
498,3.20e-03,
499,-8.00e-04,
500,-4.00e-03,
501,2.40e-03,
502,2.40e-03,
503,-2.40e-03,
504,-1.60e-03,
505,2.40e-03,
